Name, H, W, R, S, C, M, Sx, Sy, E_size, F_size, R_size, S_size, C_size, M_size, Start time, Finish time, Total cycles, Load Cycles, GEMM Cycles, Store Cycles, Load Util%, GEMM Util%, Store Util%, Reward, Episode, Step, Overflow_count
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,38,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,39,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,40,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,41,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,42,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,43,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,44,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,45,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,46,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,47,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,48,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,49,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,50,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,51,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,52,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,53,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,54,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,55,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,56,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,57,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,58,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,59,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,60,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,61,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,62,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,63,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,64,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,65,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,66,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,67,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,68,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,69,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,70,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,71,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,72,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,73,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,74,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,75,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,76,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,77,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,78,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,79,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,80,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,81,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,82,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,83,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,84,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,85,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,86,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,87,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,88,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,89,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,90,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,91,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,92,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,93,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,94,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,95,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,96,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 25, 1, 1, 1, 32, 128, 0, 682866, 682866, 229713, 664848, 0, 33.640, 97.361, 0.000,-1.707626,1,97,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,98,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 26, 1, 1, 1, 32, 128, 0, 375732, 375732, 228459, 357696, 0, 60.804, 95.200, 0.000,-0.489812,1,99,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 14, 32, 1, 1, 32, 128, 0, 251321, 251321, 247523, 73296, 0, 98.489, 29.164, 0.000,0.348928,2,0,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 14, 31, 1, 1, 32, 128, 0, 250631, 250631, 246725, 73296, 0, 98.442, 29.245, 0.000,0.622519,2,1,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 14, 31, 1, 1, 32, 128, 0, 250631, 250631, 246725, 73296, 0, 98.442, 29.245, 0.000,0.622519,2,2,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 14, 30, 1, 1, 32, 128, 0, 251597, 251597, 247583, 73296, 0, 98.405, 29.132, 0.000,0.239492,2,3,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 14, 29, 1, 1, 32, 128, 0, 251170, 251170, 247048, 73296, 0, 98.359, 29.182, 0.000,0.408801,2,4,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 14, 28, 1, 1, 32, 128, 0, 251134, 251134, 246904, 73296, 0, 98.316, 29.186, 0.000,0.423075,2,5,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 14, 27, 1, 1, 32, 128, 0, 250846, 250846, 246508, 73296, 0, 98.271, 29.220, 0.000,0.537270,2,6,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 27, 1, 1, 32, 128, 0, 250251, 250251, 246156, 73296, 0, 98.364, 29.289, 0.000,0.773193,2,7,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 26, 1, 1, 32, 128, 0, 251800, 251800, 246844, 84672, 0, 98.032, 33.627, 0.000,0.159000,2,8,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 26, 1, 1, 32, 128, 0, 251800, 251800, 246844, 84672, 0, 98.032, 33.627, 0.000,0.159000,2,9,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 26, 1, 1, 32, 128, 0, 251800, 251800, 246844, 84672, 0, 98.032, 33.627, 0.000,0.159000,2,10,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 25, 1, 1, 32, 128, 0, 252416, 252416, 248123, 84672, 0, 98.299, 33.545, 0.000,-0.000852,2,11,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 24, 1, 1, 32, 128, 0, 250858, 250858, 247024, 84672, 0, 98.472, 33.753, 0.000,0.532512,2,12,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 24, 1, 1, 32, 128, 0, 250858, 250858, 247024, 84672, 0, 98.472, 33.753, 0.000,0.532512,2,13,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 23, 1, 1, 32, 128, 0, 249809, 249809, 246633, 84672, 0, 98.729, 33.895, 0.000,0.948450,2,14,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 22, 1, 1, 32, 128, 0, 249388, 249388, 246757, 84672, 0, 98.945, 33.952, 0.000,1.115380,2,15,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 21, 1, 1, 32, 128, 0, 248854, 248854, 246244, 84672, 0, 98.951, 34.025, 0.000,1.327116,2,16,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 20, 1, 1, 32, 128, 0, 249652, 249652, 246844, 84672, 0, 98.875, 33.916, 0.000,1.010702,2,17,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 19, 1, 1, 32, 128, 0, 249519, 249519, 246513, 84672, 0, 98.795, 33.934, 0.000,1.063437,2,18,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 18, 1, 1, 32, 128, 0, 250369, 250369, 247165, 84672, 0, 98.720, 33.819, 0.000,0.726405,2,19,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 17, 1, 1, 32, 128, 0, 249894, 249894, 246030, 96048, 0, 98.454, 38.435, 0.000,0.914747,2,20,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 16, 1, 1, 32, 128, 0, 250168, 250168, 247225, 96048, 0, 98.824, 38.393, 0.000,0.806103,2,21,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 16, 1, 1, 32, 128, 0, 249826, 249826, 246784, 96048, 0, 98.782, 38.446, 0.000,0.941709,2,22,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 14, 15, 1, 1, 32, 128, 0, 248967, 248967, 246573, 96048, 0, 99.038, 38.579, 0.000,1.282311,2,23,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 14, 1, 1, 32, 128, 0, 249897, 249897, 247287, 96048, 0, 98.956, 38.435, 0.000,0.913557,2,24,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 13, 1, 1, 32, 128, 0, 249741, 249741, 246147, 107424, 0, 98.561, 43.014, 0.000,0.975412,2,25,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 12, 1, 1, 32, 128, 0, 249690, 249690, 247026, 107424, 0, 98.933, 43.023, 0.000,0.995634,2,26,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 11, 1, 1, 32, 128, 0, 248475, 248475, 246153, 107424, 0, 99.065, 43.233, 0.000,1.477393,2,27,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 10, 1, 1, 32, 128, 0, 250108, 250108, 247285, 118800, 0, 98.871, 47.499, 0.000,0.829894,2,28,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 9, 1, 1, 32, 128, 0, 251451, 251451, 249219, 118800, 0, 99.112, 47.246, 0.000,0.297382,2,29,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 8, 1, 1, 32, 128, 0, 249510, 249510, 247287, 130176, 0, 99.109, 52.173, 0.000,1.067006,2,30,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 8, 1, 1, 32, 128, 0, 249510, 249510, 247287, 130176, 0, 99.109, 52.173, 0.000,1.067006,2,31,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 8, 1, 1, 32, 128, 0, 249510, 249510, 247287, 130176, 0, 99.109, 52.173, 0.000,1.067006,2,32,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 7, 1, 1, 32, 128, 0, 246892, 246892, 244533, 141552, 0, 99.045, 57.334, 0.000,2.105067,2,33,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 7, 1, 1, 32, 128, 0, 246892, 246892, 244533, 141552, 0, 99.045, 57.334, 0.000,2.105067,2,34,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 6, 1, 1, 32, 128, 0, 250259, 250259, 247026, 152928, 0, 98.708, 61.108, 0.000,0.770021,2,35,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 5, 1, 1, 32, 128, 0, 249368, 249368, 244188, 175680, 0, 97.923, 70.450, 0.000,1.123310,2,36,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 4, 1, 1, 32, 128, 0, 257493, 257493, 246813, 209808, 0, 95.852, 81.481, 0.000,-0.020983,2,37,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 4, 1, 1, 32, 128, 0, 257493, 257493, 246813, 209808, 0, 95.852, 81.481, 0.000,-0.020983,2,38,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 3, 1, 1, 32, 128, 0, 274347, 274347, 241600, 255312, 0, 88.064, 93.062, 0.000,-0.087811,2,39,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 2, 1, 1, 32, 128, 0, 376159, 376159, 247053, 357696, 0, 65.678, 95.092, 0.000,-0.491505,2,40,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 1, 1, 1, 32, 128, 0, 682332, 682332, 228803, 664848, 0, 33.533, 97.438, 0.000,-1.705509,2,41,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 1, 1, 1, 32, 128, 0, 682350, 682350, 230669, 664848, 0, 33.805, 97.435, 0.000,-1.705580,2,42,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 1, 1, 1, 32, 128, 0, 682350, 682350, 230669, 664848, 0, 33.805, 97.435, 0.000,-1.705580,2,43,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 1, 1, 1, 32, 128, 0, 682350, 682350, 230669, 664848, 0, 33.805, 97.435, 0.000,-1.705580,2,44,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 1, 1, 1, 32, 128, 0, 682350, 682350, 230669, 664848, 0, 33.805, 97.435, 0.000,-1.705580,2,45,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 17, 1, 1, 1, 32, 128, 0, 682488, 682488, 229475, 664848, 0, 33.623, 97.415, 0.000,-1.706127,2,46,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 17, 1, 1, 1, 32, 128, 0, 682488, 682488, 229475, 664848, 0, 33.623, 97.415, 0.000,-1.706127,2,47,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 17, 1, 1, 1, 32, 128, 0, 682488, 682488, 229475, 664848, 0, 33.623, 97.415, 0.000,-1.706127,2,48,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 18, 1, 1, 1, 32, 128, 0, 682506, 682506, 231005, 664848, 0, 33.847, 97.413, 0.000,-1.706199,2,49,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 18, 1, 1, 1, 32, 128, 0, 682506, 682506, 231005, 664848, 0, 33.847, 97.413, 0.000,-1.706199,2,50,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 18, 1, 1, 1, 32, 128, 0, 682506, 682506, 231005, 664848, 0, 33.847, 97.413, 0.000,-1.706199,2,51,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 19, 1, 1, 1, 32, 128, 0, 682524, 682524, 228607, 664848, 0, 33.494, 97.410, 0.000,-1.706270,2,52,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 19, 1, 1, 1, 32, 128, 0, 682524, 682524, 228607, 664848, 0, 33.494, 97.410, 0.000,-1.706270,2,53,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 19, 1, 1, 1, 32, 128, 0, 682524, 682524, 228607, 664848, 0, 33.494, 97.410, 0.000,-1.706270,2,54,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 18, 1, 1, 1, 32, 128, 0, 682506, 682506, 231005, 664848, 0, 33.847, 97.413, 0.000,-1.706199,2,55,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 18, 1, 1, 1, 32, 128, 0, 682506, 682506, 231005, 664848, 0, 33.847, 97.413, 0.000,-1.706199,2,56,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 18, 1, 1, 1, 32, 128, 0, 682506, 682506, 231005, 664848, 0, 33.847, 97.413, 0.000,-1.706199,2,57,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 18, 1, 1, 1, 32, 128, 0, 682506, 682506, 231005, 664848, 0, 33.847, 97.413, 0.000,-1.706199,2,58,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 17, 1, 1, 1, 32, 128, 0, 682488, 682488, 229475, 664848, 0, 33.623, 97.415, 0.000,-1.706127,2,59,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 18, 1, 1, 1, 32, 128, 0, 682506, 682506, 231005, 664848, 0, 33.847, 97.413, 0.000,-1.706199,2,60,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 18, 1, 1, 1, 32, 128, 0, 682506, 682506, 231005, 664848, 0, 33.847, 97.413, 0.000,-1.706199,2,61,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 18, 1, 1, 1, 32, 128, 0, 682506, 682506, 231005, 664848, 0, 33.847, 97.413, 0.000,-1.706199,2,62,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 17, 1, 1, 1, 32, 128, 0, 682488, 682488, 229475, 664848, 0, 33.623, 97.415, 0.000,-1.706127,2,63,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 17, 1, 1, 1, 32, 128, 0, 682488, 682488, 229475, 664848, 0, 33.623, 97.415, 0.000,-1.706127,2,64,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 17, 1, 1, 1, 32, 128, 0, 682488, 682488, 229475, 664848, 0, 33.623, 97.415, 0.000,-1.706127,2,65,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 18, 1, 1, 1, 32, 128, 0, 682506, 682506, 231005, 664848, 0, 33.847, 97.413, 0.000,-1.706199,2,66,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 18, 1, 1, 1, 32, 128, 0, 682506, 682506, 231005, 664848, 0, 33.847, 97.413, 0.000,-1.706199,2,67,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 17, 1, 1, 1, 32, 128, 0, 682488, 682488, 229475, 664848, 0, 33.623, 97.415, 0.000,-1.706127,2,68,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 17, 1, 1, 1, 32, 128, 0, 682488, 682488, 229475, 664848, 0, 33.623, 97.415, 0.000,-1.706127,2,69,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 17, 1, 1, 1, 32, 128, 0, 682488, 682488, 229475, 664848, 0, 33.623, 97.415, 0.000,-1.706127,2,70,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 1, 1, 1, 32, 128, 0, 682350, 682350, 230669, 664848, 0, 33.805, 97.435, 0.000,-1.705580,2,71,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 1, 1, 1, 32, 128, 0, 682350, 682350, 230669, 664848, 0, 33.805, 97.435, 0.000,-1.705580,2,72,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 17, 1, 1, 1, 32, 128, 0, 682488, 682488, 229475, 664848, 0, 33.623, 97.415, 0.000,-1.706127,2,73,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 17, 1, 1, 1, 32, 128, 0, 682488, 682488, 229475, 664848, 0, 33.623, 97.415, 0.000,-1.706127,2,74,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 1, 1, 1, 32, 128, 0, 682350, 682350, 230669, 664848, 0, 33.805, 97.435, 0.000,-1.705580,2,75,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 1, 1, 1, 32, 128, 0, 682350, 682350, 230669, 664848, 0, 33.805, 97.435, 0.000,-1.705580,2,76,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 16, 1, 1, 1, 32, 128, 0, 682350, 682350, 230669, 664848, 0, 33.805, 97.435, 0.000,-1.705580,2,77,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 1, 1, 1, 32, 128, 0, 682332, 682332, 228803, 664848, 0, 33.533, 97.438, 0.000,-1.705509,2,78,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 14, 1, 1, 1, 32, 128, 0, 682314, 682314, 229376, 664848, 0, 33.617, 97.440, 0.000,-1.705437,2,79,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 14, 1, 1, 1, 32, 128, 0, 682314, 682314, 229376, 664848, 0, 33.617, 97.440, 0.000,-1.705437,2,80,0,
