Name, H, W, R, S, C, M, Sx, Sy, E_size, F_size, R_size, S_size, C_size, M_size, Start time, Finish time, Total cycles, Load Cycles, GEMM Cycles, Store Cycles, Load Util%, GEMM Util%, Store Util%, Reward, Episode, Step, Overflow_count
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 12, 1, 1, 1, 32, 128, 0, 9022572, 9022572, 1566759, 9020949, 287040, 17.365, 99.982, 3.181,-3.522710,4,54,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 12, 1, 1, 1, 32, 128, 0, 9022572, 9022572, 1566759, 9020949, 287040, 17.365, 99.982, 3.181,-3.522710,4,55,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 12, 1, 1, 1, 32, 128, 0, 9022572, 9022572, 1566759, 9020949, 287040, 17.365, 99.982, 3.181,-3.522710,4,56,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 12, 1, 1, 1, 32, 128, 0, 9022572, 9022572, 1566759, 9020949, 287040, 17.365, 99.982, 3.181,-3.522710,4,57,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 12, 1, 1, 1, 32, 128, 0, 9022572, 9022572, 1566759, 9020949, 287040, 17.365, 99.982, 3.181,-3.522710,4,58,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 12, 1, 1, 1, 32, 128, 0, 9022572, 9022572, 1566759, 9020949, 287040, 17.365, 99.982, 3.181,-3.522710,4,59,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 12, 1, 1, 1, 32, 128, 0, 9022572, 9022572, 1566759, 9020949, 287040, 17.365, 99.982, 3.181,-3.522710,4,60,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,61,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,62,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,63,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,64,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,65,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,66,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,67,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,68,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,69,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,70,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,71,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,72,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,73,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,74,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,75,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,76,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,77,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,78,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,79,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,80,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,81,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,82,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,83,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,84,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,85,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,86,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,87,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,88,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,89,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,90,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,91,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,92,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,93,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,94,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,95,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,96,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,97,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,98,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 11, 1, 1, 1, 32, 128, 0, 9022444, 9022444, 1567675, 9020949, 287607, 17.375, 99.983, 3.188,-3.522646,4,99,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 38, 24, 1, 1, 32, 128, 0, 1967922, 1967922, 1644278, 698299, 294881, 83.554, 35.484, 14.984,1.354722,5,0,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 38, 23, 1, 1, 32, 128, 0, 1982205, 1982205, 1641398, 698299, 305576, 82.807, 35.228, 15.416,0.638764,5,1,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 37, 22, 1, 1, 32, 128, 0, 1997230, 1997230, 1642349, 698299, 311124, 82.231, 34.963, 15.578,-0.001144,5,2,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 37, 21, 1, 1, 32, 128, 0, 1963724, 1963724, 1627863, 721525, 296807, 82.897, 36.743, 15.114,1.565154,5,3,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 37, 20, 1, 1, 32, 128, 0, 1977916, 1977916, 1651824, 721525, 302915, 83.513, 36.479, 15.315,0.853757,5,4,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 37, 19, 1, 1, 32, 128, 0, 1966162, 1966162, 1640076, 721525, 294334, 83.415, 36.697, 14.970,1.442945,5,5,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 37, 18, 1, 1, 32, 128, 0, 1973320, 1973320, 1632523, 744751, 297312, 82.730, 37.741, 15.067,1.084139,5,6,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 37, 17, 1, 1, 32, 128, 0, 1946161, 1946161, 1638568, 744751, 284814, 84.195, 38.268, 14.635,2.445527,5,7,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 37, 16, 1, 1, 32, 128, 0, 1972374, 1972374, 1640302, 744751, 302035, 83.164, 37.759, 15.313,1.131558,5,8,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 36, 15, 1, 1, 32, 128, 0, 2021404, 2021404, 1644001, 829913, 295968, 81.330, 41.056, 14.642,-0.013261,5,9,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 36, 14, 1, 1, 32, 128, 0, 2004534, 2004534, 1635795, 829913, 289318, 81.605, 41.402, 14.433,-0.004805,5,10,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 36, 13, 1, 1, 32, 128, 0, 2019644, 2019644, 1641888, 860881, 295043, 81.296, 42.625, 14.609,-0.012379,5,11,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 36, 12, 1, 1, 32, 128, 0, 2032121, 2032121, 1636548, 891849, 294292, 80.534, 43.888, 14.482,-0.018634,5,12,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 36, 11, 1, 1, 32, 128, 0, 2018560, 2018560, 1630922, 891849, 294325, 80.796, 44.182, 14.581,-0.011836,5,13,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 36, 11, 1, 1, 32, 128, 0, 2018560, 2018560, 1630922, 891849, 294325, 80.796, 44.182, 14.581,-0.011836,5,14,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 36, 10, 1, 1, 32, 128, 0, 2010360, 2010360, 1624658, 922817, 286241, 80.814, 45.903, 14.238,-0.007726,5,15,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 36, 9, 1, 1, 32, 128, 0, 2115652, 2115652, 1704193, 984753, 292318, 80.552, 46.546, 13.817,-0.060505,5,16,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 35, 8, 1, 1, 32, 128, 0, 2025570, 2025570, 1649424, 1015721, 290417, 81.430, 50.145, 14.338,-0.015350,5,17,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 35, 7, 1, 1, 32, 128, 0, 2020236, 2020236, 1634777, 1077657, 285286, 80.920, 53.343, 14.121,-0.012676,5,18,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 35, 7, 1, 1, 32, 128, 0, 2020236, 2020236, 1634777, 1077657, 285286, 80.920, 53.343, 14.121,-0.012676,5,19,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 35, 6, 1, 1, 32, 128, 0, 2054158, 2054158, 1632083, 1170561, 290291, 79.453, 56.985, 14.132,-0.029680,5,20,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 35, 5, 1, 1, 32, 128, 0, 2069561, 2069561, 1636369, 1263465, 286607, 79.068, 61.050, 13.849,-0.037401,5,21,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 34, 4, 1, 1, 32, 128, 0, 2100180, 2100180, 1641716, 1449273, 287947, 78.170, 69.007, 13.711,-0.052749,5,22,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 34, 3, 1, 1, 32, 128, 0, 2141676, 2141676, 1615185, 1727985, 287990, 75.417, 80.684, 13.447,-0.073550,5,23,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 34, 2, 1, 1, 32, 128, 0, 2297182, 2297182, 1580793, 2285409, 269000, 68.814, 99.488, 11.710,-0.151500,5,24,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 34, 1, 1, 1, 32, 128, 0, 3962227, 3962227, 1564522, 3957681, 288477, 39.486, 99.885, 7.281,-0.986130,5,25,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 34, 1, 1, 1, 32, 128, 0, 3962227, 3962227, 1564522, 3957681, 288477, 39.486, 99.885, 7.281,-0.986130,5,26,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 34, 1, 1, 1, 32, 128, 0, 3962227, 3962227, 1564522, 3957681, 288477, 39.486, 99.885, 7.281,-0.986130,5,27,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 34, 1, 1, 1, 32, 128, 0, 3962227, 3962227, 1564522, 3957681, 288477, 39.486, 99.885, 7.281,-0.986130,5,28,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 34, 1, 1, 1, 32, 128, 0, 3962227, 3962227, 1564522, 3957681, 288477, 39.486, 99.885, 7.281,-0.986130,5,29,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 34, 1, 1, 1, 32, 128, 0, 3962227, 3962227, 1564522, 3957681, 288477, 39.486, 99.885, 7.281,-0.986130,5,30,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 34, 1, 1, 1, 32, 128, 0, 3962227, 3962227, 1564522, 3957681, 288477, 39.486, 99.885, 7.281,-0.986130,5,31,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 34, 1, 1, 1, 32, 128, 0, 3962227, 3962227, 1564522, 3957681, 288477, 39.486, 99.885, 7.281,-0.986130,5,32,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 34, 1, 1, 1, 32, 128, 0, 3962227, 3962227, 1564522, 3957681, 288477, 39.486, 99.885, 7.281,-0.986130,5,33,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 34, 1, 1, 1, 32, 128, 0, 3962227, 3962227, 1564522, 3957681, 288477, 39.486, 99.885, 7.281,-0.986130,5,34,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 34, 1, 1, 1, 32, 128, 0, 3962227, 3962227, 1564522, 3957681, 288477, 39.486, 99.885, 7.281,-0.986130,5,35,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 34, 1, 1, 1, 32, 128, 0, 3962227, 3962227, 1564522, 3957681, 288477, 39.486, 99.885, 7.281,-0.986130,5,36,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 33, 1, 1, 1, 32, 128, 0, 3962099, 3962099, 1562256, 3957681, 287684, 39.430, 99.888, 7.261,-0.986066,5,37,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 33, 1, 1, 1, 32, 128, 0, 3962099, 3962099, 1562256, 3957681, 287684, 39.430, 99.888, 7.261,-0.986066,5,38,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 33, 1, 1, 1, 32, 128, 0, 3962099, 3962099, 1562256, 3957681, 287684, 39.430, 99.888, 7.261,-0.986066,5,39,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,40,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,41,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,42,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,43,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,44,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,45,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,46,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,47,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,48,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,49,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,50,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,51,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,52,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,53,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,54,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,55,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,56,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,57,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,58,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,59,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,60,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,61,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,62,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,63,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,64,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,65,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 32, 1, 1, 1, 32, 128, 0, 3961971, 3961971, 1564992, 3957681, 288539, 39.500, 99.892, 7.283,-0.986002,5,66,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 31, 1, 1, 1, 32, 128, 0, 3961843, 3961843, 1569067, 3957681, 287041, 39.604, 99.895, 7.245,-0.985938,5,67,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 31, 1, 1, 1, 32, 128, 0, 3961843, 3961843, 1569067, 3957681, 287041, 39.604, 99.895, 7.245,-0.985938,5,68,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 31, 1, 1, 1, 32, 128, 0, 3961843, 3961843, 1569067, 3957681, 287041, 39.604, 99.895, 7.245,-0.985938,5,69,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 31, 1, 1, 1, 32, 128, 0, 3961843, 3961843, 1569067, 3957681, 287041, 39.604, 99.895, 7.245,-0.985938,5,70,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 31, 1, 1, 1, 32, 128, 0, 3961843, 3961843, 1569067, 3957681, 287041, 39.604, 99.895, 7.245,-0.985938,5,71,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 30, 1, 1, 1, 32, 128, 0, 3961715, 3961715, 1559874, 3957681, 287426, 39.374, 99.898, 7.255,-0.985874,5,72,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 30, 1, 1, 1, 32, 128, 0, 3961715, 3961715, 1559874, 3957681, 287426, 39.374, 99.898, 7.255,-0.985874,5,73,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 1, 1, 1, 32, 128, 0, 3961587, 3961587, 1559262, 3957681, 288090, 39.360, 99.901, 7.272,-0.985810,5,74,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 1, 1, 1, 32, 128, 0, 3961587, 3961587, 1559262, 3957681, 288090, 39.360, 99.901, 7.272,-0.985810,5,75,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 1, 1, 1, 32, 128, 0, 3961587, 3961587, 1559262, 3957681, 288090, 39.360, 99.901, 7.272,-0.985810,5,76,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 1, 1, 1, 32, 128, 0, 3961587, 3961587, 1559262, 3957681, 288090, 39.360, 99.901, 7.272,-0.985810,5,77,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 1, 1, 1, 32, 128, 0, 3961587, 3961587, 1559262, 3957681, 288090, 39.360, 99.901, 7.272,-0.985810,5,78,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 1, 1, 1, 32, 128, 0, 3961587, 3961587, 1559262, 3957681, 288090, 39.360, 99.901, 7.272,-0.985810,5,79,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 29, 2, 1, 1, 32, 128, 0, 2294854, 2294854, 1581181, 2285409, 269614, 68.901, 99.588, 11.749,-0.150333,5,80,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 28, 1, 1, 1, 32, 128, 0, 3961459, 3961459, 1565596, 3957681, 287665, 39.521, 99.905, 7.262,-0.985745,5,81,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 28, 1, 1, 1, 32, 128, 0, 3961459, 3961459, 1565596, 3957681, 287665, 39.521, 99.905, 7.262,-0.985745,5,82,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 28, 1, 1, 1, 32, 128, 0, 3961459, 3961459, 1565596, 3957681, 287665, 39.521, 99.905, 7.262,-0.985745,5,83,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 28, 1, 1, 1, 32, 128, 0, 3961459, 3961459, 1565596, 3957681, 287665, 39.521, 99.905, 7.262,-0.985745,5,84,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 28, 1, 1, 1, 32, 128, 0, 3961459, 3961459, 1565596, 3957681, 287665, 39.521, 99.905, 7.262,-0.985745,5,85,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 28, 1, 1, 1, 32, 128, 0, 3961459, 3961459, 1565596, 3957681, 287665, 39.521, 99.905, 7.262,-0.985745,5,86,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 28, 1, 1, 1, 32, 128, 0, 3961459, 3961459, 1565596, 3957681, 287665, 39.521, 99.905, 7.262,-0.985745,5,87,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 28, 1, 1, 1, 32, 128, 0, 3961459, 3961459, 1565596, 3957681, 287665, 39.521, 99.905, 7.262,-0.985745,5,88,92,
Conv1, 224, 224, 7, 7, 3, 64, 2, 2, 28, 1, 1, 1, 32, 128, 0, 3961459, 3961459, 1565596, 3957681, 287665, 39.521, 99.905, 7.262,-0.985745,5,89,92,
