Name, H, W, R, S, C, M, Sx, Sy, E_size, F_size, R_size, S_size, C_size, M_size, Start time, Finish time, Total cycles, Load Cycles, GEMM Cycles, Store Cycles, Load Util%, GEMM Util%, Store Util%, Reward, Episode, Step, Overflow_count
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 48, 1, 1, 32, 128, 0, 251191, 251191, 246817, 96048, 0, 98.259, 38.237, 0.000,0.400474,5,36,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 49, 1, 1, 32, 128, 0, 251241, 251241, 246705, 96048, 0, 98.195, 38.229, 0.000,0.380649,5,37,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 49, 1, 1, 32, 128, 0, 251891, 251891, 246515, 107424, 0, 97.866, 42.647, 0.000,0.122918,5,38,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 49, 1, 1, 32, 128, 0, 252815, 252815, 246658, 118800, 0, 97.565, 46.991, 0.000,-0.002435,5,39,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 48, 1, 1, 32, 128, 0, 251589, 251589, 247026, 130176, 0, 98.186, 51.742, 0.000,0.242664,5,40,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 48, 1, 1, 32, 128, 0, 252787, 252787, 246784, 118800, 0, 97.625, 46.996, 0.000,-0.002324,5,41,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 48, 1, 1, 32, 128, 0, 251589, 251589, 247026, 130176, 0, 98.186, 51.742, 0.000,0.242664,5,42,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 48, 1, 1, 32, 128, 0, 251461, 251461, 247285, 152928, 0, 98.339, 60.816, 0.000,0.293417,5,43,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 48, 1, 1, 32, 128, 0, 251589, 251589, 247026, 130176, 0, 98.186, 51.742, 0.000,0.242664,5,44,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 48, 1, 1, 32, 128, 0, 251461, 251461, 247285, 152928, 0, 98.339, 60.816, 0.000,0.293417,5,45,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 48, 1, 1, 32, 128, 0, 255611, 255611, 247026, 198432, 0, 96.641, 77.630, 0.000,-0.013521,5,46,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 48, 1, 1, 32, 128, 0, 255611, 255611, 247026, 198432, 0, 96.641, 77.630, 0.000,-0.013521,5,47,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 47, 1, 1, 32, 128, 0, 364348, 364348, 246817, 346320, 0, 67.742, 95.052, 0.000,-0.444673,5,48,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 47, 1, 1, 32, 128, 0, 364348, 364348, 246817, 346320, 0, 67.742, 95.052, 0.000,-0.444673,5,49,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 46, 1, 1, 32, 128, 0, 364387, 364387, 247314, 346320, 0, 67.871, 95.042, 0.000,-0.444828,5,50,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 46, 1, 1, 32, 128, 0, 364387, 364387, 247314, 346320, 0, 67.871, 95.042, 0.000,-0.444828,5,51,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 45, 1, 1, 32, 128, 0, 364317, 364317, 246877, 346320, 0, 67.764, 95.060, 0.000,-0.444550,5,52,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 44, 1, 1, 32, 128, 0, 364375, 364375, 246933, 346320, 0, 67.769, 95.045, 0.000,-0.444780,5,53,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 45, 1, 1, 32, 128, 0, 255847, 255847, 247623, 198432, 0, 96.786, 77.559, 0.000,-0.014457,5,54,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 45, 1, 1, 32, 128, 0, 251042, 251042, 247163, 152928, 0, 98.455, 60.917, 0.000,0.459554,5,55,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 46, 1, 1, 32, 128, 0, 251589, 251589, 247347, 130176, 0, 98.314, 51.742, 0.000,0.242664,5,56,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 45, 1, 1, 32, 128, 0, 251042, 251042, 247163, 152928, 0, 98.455, 60.917, 0.000,0.459554,5,57,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 45, 1, 1, 32, 128, 0, 251617, 251617, 247508, 130176, 0, 98.367, 51.736, 0.000,0.231561,5,58,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 45, 1, 1, 32, 128, 0, 251042, 251042, 247163, 152928, 0, 98.455, 60.917, 0.000,0.459554,5,59,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 45, 1, 1, 32, 128, 0, 255847, 255847, 247623, 198432, 0, 96.786, 77.559, 0.000,-0.014457,5,60,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 45, 1, 1, 32, 128, 0, 364317, 364317, 246877, 346320, 0, 67.764, 95.060, 0.000,-0.444550,5,61,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 45, 1, 1, 32, 128, 0, 364317, 364317, 246877, 346320, 0, 67.764, 95.060, 0.000,-0.444550,5,62,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 44, 1, 1, 32, 128, 0, 255371, 255371, 247026, 198432, 0, 96.732, 77.703, 0.000,-0.012569,5,63,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 44, 1, 1, 32, 128, 0, 364375, 364375, 246933, 346320, 0, 67.769, 95.045, 0.000,-0.444780,5,64,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 45, 1, 1, 32, 128, 0, 364317, 364317, 246877, 346320, 0, 67.764, 95.060, 0.000,-0.444550,5,65,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 45, 1, 1, 32, 128, 0, 364317, 364317, 246877, 346320, 0, 67.764, 95.060, 0.000,-0.444550,5,66,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 46, 1, 1, 32, 128, 0, 255491, 255491, 247026, 198432, 0, 96.687, 77.667, 0.000,-0.013045,5,67,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 47, 1, 1, 32, 128, 0, 250676, 250676, 246507, 152928, 0, 98.337, 61.006, 0.000,0.604676,5,68,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 47, 1, 1, 32, 128, 0, 250676, 250676, 246507, 152928, 0, 98.337, 61.006, 0.000,0.604676,5,69,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 48, 1, 1, 32, 128, 0, 255611, 255611, 247026, 198432, 0, 96.641, 77.630, 0.000,-0.013521,5,70,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 48, 1, 1, 32, 128, 0, 364335, 364335, 246813, 346320, 0, 67.743, 95.055, 0.000,-0.444622,5,71,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 48, 1, 1, 32, 128, 0, 364335, 364335, 246813, 346320, 0, 67.743, 95.055, 0.000,-0.444622,5,72,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 49, 1, 1, 32, 128, 0, 364447, 364447, 246877, 346320, 0, 67.740, 95.026, 0.000,-0.445066,5,73,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 49, 1, 1, 32, 128, 0, 364447, 364447, 246877, 346320, 0, 67.740, 95.026, 0.000,-0.445066,5,74,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 50, 1, 1, 32, 128, 0, 364439, 364439, 247314, 346320, 0, 67.862, 95.028, 0.000,-0.445034,5,75,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 51, 1, 1, 32, 128, 0, 255608, 255608, 246753, 198432, 0, 96.536, 77.631, 0.000,-0.013509,5,76,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 52, 1, 1, 32, 128, 0, 251821, 251821, 247285, 152928, 0, 98.199, 60.729, 0.000,0.150673,5,77,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 52, 1, 1, 32, 128, 0, 252069, 252069, 247026, 130176, 0, 97.999, 51.643, 0.000,0.052339,5,78,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 53, 1, 1, 32, 128, 0, 251460, 251460, 246749, 152928, 0, 98.127, 60.816, 0.000,0.293813,5,79,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 54, 1, 1, 32, 128, 0, 249178, 249178, 246784, 101736, 0, 99.039, 40.829, 0.000,1.198647,5,80,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 54, 1, 1, 32, 128, 0, 249225, 249225, 246786, 90360, 0, 99.021, 36.256, 0.000,1.180011,5,81,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 54, 1, 1, 32, 128, 0, 249178, 249178, 246784, 101736, 0, 99.039, 40.829, 0.000,1.198647,5,82,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 54, 1, 1, 32, 128, 0, 249681, 249681, 247287, 124488, 0, 99.041, 49.859, 0.000,0.999203,5,83,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 54, 1, 1, 32, 128, 0, 254763, 254763, 247314, 198432, 0, 97.076, 77.889, 0.000,-0.010159,5,84,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 54, 1, 1, 32, 128, 0, 254763, 254763, 247314, 198432, 0, 97.076, 77.889, 0.000,-0.010159,5,85,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 54, 1, 1, 32, 128, 0, 254763, 254763, 247314, 198432, 0, 97.076, 77.889, 0.000,-0.010159,5,86,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 54, 1, 1, 32, 128, 0, 254763, 254763, 247314, 198432, 0, 97.076, 77.889, 0.000,-0.010159,5,87,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 54, 1, 1, 32, 128, 0, 249681, 249681, 247287, 124488, 0, 99.041, 49.859, 0.000,0.999203,5,88,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 54, 1, 1, 32, 128, 0, 254763, 254763, 247314, 198432, 0, 97.076, 77.889, 0.000,-0.010159,5,89,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 54, 1, 1, 32, 128, 0, 254763, 254763, 247314, 198432, 0, 97.076, 77.889, 0.000,-0.010159,5,90,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 54, 1, 1, 32, 128, 0, 249681, 249681, 247287, 124488, 0, 99.041, 49.859, 0.000,0.999203,5,91,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 54, 1, 1, 32, 128, 0, 254763, 254763, 247314, 198432, 0, 97.076, 77.889, 0.000,-0.010159,5,92,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 54, 1, 1, 32, 128, 0, 254763, 254763, 247314, 198432, 0, 97.076, 77.889, 0.000,-0.010159,5,93,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 54, 1, 1, 32, 128, 0, 254763, 254763, 247314, 198432, 0, 97.076, 77.889, 0.000,-0.010159,5,94,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 54, 1, 1, 32, 128, 0, 254763, 254763, 247314, 198432, 0, 97.076, 77.889, 0.000,-0.010159,5,95,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 54, 1, 1, 32, 128, 0, 254763, 254763, 247314, 198432, 0, 97.076, 77.889, 0.000,-0.010159,5,96,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 54, 1, 1, 32, 128, 0, 249681, 249681, 247287, 124488, 0, 99.041, 49.859, 0.000,0.999203,5,97,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 54, 1, 1, 32, 128, 0, 254763, 254763, 247314, 198432, 0, 97.076, 77.889, 0.000,-0.010159,5,98,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 1, 54, 1, 1, 32, 128, 0, 254763, 254763, 247314, 198432, 0, 97.076, 77.889, 0.000,-0.010159,5,99,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 8, 1, 1, 1, 32, 128, 0, 1296390, 1296390, 232187, 1279152, 0, 17.910, 98.670, 0.000,-4.140305,6,0,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 1, 1, 1, 32, 128, 0, 1296252, 1296252, 232115, 1279152, 0, 17.907, 98.681, 0.000,-4.139758,6,1,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 1, 1, 1, 32, 128, 0, 1603386, 1603386, 233664, 1586304, 0, 14.573, 98.935, 0.000,-5.357572,6,2,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 1, 1, 1, 32, 128, 0, 1296252, 1296252, 232115, 1279152, 0, 17.907, 98.681, 0.000,-4.139758,6,3,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 1, 1, 1, 32, 128, 0, 1603386, 1603386, 233664, 1586304, 0, 14.573, 98.935, 0.000,-5.357572,6,4,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 1, 1, 1, 32, 128, 0, 1296252, 1296252, 232115, 1279152, 0, 17.907, 98.681, 0.000,-4.139758,6,5,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 2, 1, 1, 32, 128, 0, 835887, 835887, 247314, 818424, 0, 29.587, 97.911, 0.000,-2.314368,6,6,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 2, 1, 1, 32, 128, 0, 682353, 682353, 247053, 664848, 0, 36.206, 97.435, 0.000,-1.705592,6,7,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 1, 1, 1, 32, 128, 0, 1603386, 1603386, 233664, 1586304, 0, 14.573, 98.935, 0.000,-5.357572,6,8,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 2, 1, 1, 32, 128, 0, 682353, 682353, 247053, 664848, 0, 36.206, 97.435, 0.000,-1.705592,6,9,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 8, 2, 1, 1, 32, 128, 0, 682515, 682515, 247374, 664848, 0, 36.244, 97.411, 0.000,-1.706234,6,10,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 8, 2, 1, 1, 32, 128, 0, 682515, 682515, 247374, 664848, 0, 36.244, 97.411, 0.000,-1.706234,6,11,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 2, 1, 1, 32, 128, 0, 682353, 682353, 247053, 664848, 0, 36.206, 97.435, 0.000,-1.705592,6,12,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 8, 2, 1, 1, 32, 128, 0, 682515, 682515, 247374, 664848, 0, 36.244, 97.411, 0.000,-1.706234,6,13,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 9, 2, 1, 1, 32, 128, 0, 528981, 528981, 247053, 511272, 0, 46.704, 96.652, 0.000,-1.097458,6,14,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 10, 3, 1, 1, 32, 128, 0, 375984, 375984, 241293, 357696, 0, 64.176, 95.136, 0.000,-0.490811,6,15,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 9, 3, 1, 1, 32, 128, 0, 375924, 375924, 241547, 357696, 0, 64.254, 95.151, 0.000,-0.490573,6,16,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 9, 3, 1, 1, 32, 128, 0, 375924, 375924, 241547, 357696, 0, 64.254, 95.151, 0.000,-0.490573,6,17,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 8, 4, 1, 1, 32, 128, 0, 387535, 387535, 247053, 369072, 0, 63.750, 95.236, 0.000,-0.536612,6,18,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 9, 3, 1, 1, 32, 128, 0, 375924, 375924, 241547, 357696, 0, 64.254, 95.151, 0.000,-0.490573,6,19,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 10, 4, 1, 1, 32, 128, 0, 308311, 308311, 247053, 289440, 0, 80.131, 93.879, 0.000,-0.222481,6,20,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 11, 4, 1, 1, 32, 128, 0, 308515, 308515, 246933, 289440, 0, 80.039, 93.817, 0.000,-0.223290,6,21,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 4, 1, 1, 32, 128, 0, 308689, 308689, 246813, 289440, 0, 79.955, 93.764, 0.000,-0.223980,6,22,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 11, 4, 1, 1, 32, 128, 0, 308515, 308515, 246933, 289440, 0, 80.039, 93.817, 0.000,-0.223290,6,23,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 3, 1, 1, 32, 128, 0, 376311, 376311, 241758, 357696, 0, 64.244, 95.053, 0.000,-0.492107,6,24,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 13, 3, 1, 1, 32, 128, 0, 274129, 274129, 241688, 255312, 0, 88.166, 93.136, 0.000,-0.086947,6,25,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 14, 3, 1, 1, 32, 128, 0, 274189, 274189, 241587, 255312, 0, 88.110, 93.115, 0.000,-0.087184,6,26,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 15, 4, 1, 1, 32, 128, 0, 257493, 257493, 246813, 209808, 0, 95.852, 81.481, 0.000,-0.020983,6,27,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 14, 3, 1, 1, 32, 128, 0, 274189, 274189, 241587, 255312, 0, 88.110, 93.115, 0.000,-0.087184,6,28,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 13, 3, 1, 1, 32, 128, 0, 274129, 274129, 241688, 255312, 0, 88.166, 93.136, 0.000,-0.086947,6,29,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 13, 3, 1, 1, 32, 128, 0, 274129, 274129, 241688, 255312, 0, 88.166, 93.136, 0.000,-0.086947,6,30,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 12, 3, 1, 1, 32, 128, 0, 376311, 376311, 241758, 357696, 0, 64.244, 95.053, 0.000,-0.492107,6,31,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 11, 3, 1, 1, 32, 128, 0, 376139, 376139, 241706, 357696, 0, 64.260, 95.097, 0.000,-0.491425,6,32,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 11, 2, 1, 1, 32, 128, 0, 529285, 529285, 247314, 511272, 0, 46.726, 96.597, 0.000,-1.098663,6,33,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 10, 2, 1, 1, 32, 128, 0, 529143, 529143, 247254, 511272, 0, 46.727, 96.623, 0.000,-1.098100,6,34,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 9, 2, 1, 1, 32, 128, 0, 528981, 528981, 247053, 511272, 0, 46.704, 96.652, 0.000,-1.097458,6,35,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 8, 2, 1, 1, 32, 128, 0, 682515, 682515, 247374, 664848, 0, 36.244, 97.411, 0.000,-1.706234,6,36,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 3, 1, 1, 32, 128, 0, 477954, 477954, 243334, 460080, 0, 50.912, 96.260, 0.000,-0.895131,6,37,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 4, 1, 1, 32, 128, 0, 466759, 466759, 247053, 448704, 0, 52.929, 96.132, 0.000,-0.850742,6,38,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 4, 1, 1, 32, 128, 0, 546207, 546207, 247254, 528336, 0, 45.267, 96.728, 0.000,-1.165761,6,39,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 5, 1, 1, 32, 128, 0, 381771, 381771, 244411, 363384, 0, 64.020, 95.184, 0.000,-0.513757,6,40,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 5, 1, 1, 32, 128, 0, 444005, 444005, 244184, 425952, 0, 54.996, 95.934, 0.000,-0.760520,6,41,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 5, 1, 1, 32, 128, 0, 381771, 381771, 244411, 363384, 0, 64.020, 95.184, 0.000,-0.513757,6,42,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 5, 1, 1, 32, 128, 0, 319447, 319447, 244039, 300816, 0, 76.394, 94.168, 0.000,-0.266637,6,43,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 8, 5, 1, 1, 32, 128, 0, 319680, 319680, 244312, 300816, 0, 76.424, 94.099, 0.000,-0.267560,6,44,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 6, 1, 1, 32, 128, 0, 274345, 274345, 247314, 255312, 0, 90.147, 93.062, 0.000,-0.087803,6,45,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 6, 1, 1, 32, 128, 0, 325171, 325171, 247053, 306504, 0, 75.976, 94.259, 0.000,-0.289333,6,46,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 6, 1, 1, 32, 128, 0, 376117, 376117, 247314, 357696, 0, 65.755, 95.102, 0.000,-0.491338,6,47,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 6, 1, 1, 32, 128, 0, 426943, 426943, 247053, 408888, 0, 57.866, 95.771, 0.000,-0.692868,6,48,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 7, 1, 1, 32, 128, 0, 342205, 342205, 245320, 323568, 0, 71.688, 94.554, 0.000,-0.356874,6,49,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 7, 1, 1, 32, 128, 0, 387303, 387303, 245814, 369072, 0, 63.468, 95.293, 0.000,-0.535692,6,50,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 7, 1, 1, 32, 128, 0, 477966, 477966, 245330, 460080, 0, 51.328, 96.258, 0.000,-0.895179,6,51,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 2, 8, 1, 1, 32, 128, 0, 585819, 585819, 247374, 568152, 0, 42.227, 96.984, 0.000,-1.322826,6,52,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 7, 1, 1, 32, 128, 0, 477966, 477966, 245330, 460080, 0, 51.328, 96.258, 0.000,-0.895179,6,53,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 7, 1, 1, 32, 128, 0, 387303, 387303, 245814, 369072, 0, 63.468, 95.293, 0.000,-0.535692,6,54,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 7, 1, 1, 32, 128, 0, 342205, 342205, 245320, 323568, 0, 71.688, 94.554, 0.000,-0.356874,6,55,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 7, 1, 1, 32, 128, 0, 387303, 387303, 245814, 369072, 0, 63.468, 95.293, 0.000,-0.535692,6,56,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 3, 7, 1, 1, 32, 128, 0, 477966, 477966, 245330, 460080, 0, 51.328, 96.258, 0.000,-0.895179,6,57,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 8, 1, 1, 32, 128, 0, 347719, 347719, 247053, 329256, 0, 71.050, 94.690, 0.000,-0.378738,6,58,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 9, 1, 1, 32, 128, 0, 274514, 274514, 248963, 255312, 0, 90.692, 93.005, 0.000,-0.088473,6,59,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 9, 1, 1, 32, 128, 0, 274514, 274514, 248963, 255312, 0, 90.692, 93.005, 0.000,-0.088473,6,60,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 4, 10, 1, 1, 32, 128, 0, 308311, 308311, 247053, 289440, 0, 80.131, 93.879, 0.000,-0.222481,6,61,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 10, 1, 1, 32, 128, 0, 274723, 274723, 247314, 255312, 0, 90.023, 92.934, 0.000,-0.089302,6,62,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 5, 10, 1, 1, 32, 128, 0, 274723, 274723, 247314, 255312, 0, 90.023, 92.934, 0.000,-0.089302,6,63,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 6, 10, 1, 1, 32, 128, 0, 260337, 260337, 246813, 221184, 0, 94.805, 84.961, 0.000,-0.032260,6,64,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 10, 1, 1, 32, 128, 0, 253120, 253120, 247287, 187056, 0, 97.696, 73.900, 0.000,-0.003644,6,65,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 8, 10, 1, 1, 32, 128, 0, 255861, 255861, 246786, 187056, 0, 96.453, 73.108, 0.000,-0.014512,6,66,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 10, 1, 1, 32, 128, 0, 253120, 253120, 247287, 187056, 0, 97.696, 73.900, 0.000,-0.003644,6,67,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 8, 10, 1, 1, 32, 128, 0, 255861, 255861, 246786, 187056, 0, 96.453, 73.108, 0.000,-0.014512,6,68,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 7, 9, 1, 1, 32, 128, 0, 253819, 253819, 249169, 187056, 0, 98.168, 73.697, 0.000,-0.006416,6,69,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 8, 9, 1, 1, 32, 128, 0, 257451, 257451, 249222, 187056, 0, 96.804, 72.657, 0.000,-0.020817,6,70,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 9, 9, 1, 1, 32, 128, 0, 251211, 251211, 249141, 152928, 0, 99.176, 60.876, 0.000,0.392544,6,71,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 10, 9, 1, 1, 32, 128, 0, 252571, 252571, 249079, 152928, 0, 98.617, 60.549, 0.000,-0.001467,6,72,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 10, 9, 1, 1, 32, 128, 0, 252571, 252571, 249079, 152928, 0, 98.617, 60.549, 0.000,-0.001467,6,73,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 9, 9, 1, 1, 32, 128, 0, 251211, 251211, 249141, 152928, 0, 99.176, 60.876, 0.000,0.392544,6,74,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 8, 9, 1, 1, 32, 128, 0, 257451, 257451, 249222, 187056, 0, 96.804, 72.657, 0.000,-0.020817,6,75,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 9, 9, 1, 1, 32, 128, 0, 251211, 251211, 249141, 152928, 0, 99.176, 60.876, 0.000,0.392544,6,76,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 8, 9, 1, 1, 32, 128, 0, 257451, 257451, 249222, 187056, 0, 96.804, 72.657, 0.000,-0.020817,6,77,0,
Conv1, 28, 56, 3, 3, 128, 128, 1, 1, 9, 9, 1, 1, 32, 128, 0, 251211, 251211, 249141, 152928, 0, 99.176, 60.876, 0.000,0.392544,6,78,0,
