Name, H, W, R, S, C, M, Sx, Sy, E_size, F_size, R_size, S_size, C_size, M_size, Start time, Finish time, Total cycles, Load Cycles, GEMM Cycles, Store Cycles, Load Util%, GEMM Util%, Store Util%, Reward, Episode, Step, Overflow_count
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 35, 1, 1, 32, 128, 0, 13765778, 13765778, 5331002, 9326536, 3337721, 38.726, 67.752, 24.247,-0.529311,1,69,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 35, 1, 1, 32, 128, 0, 13765778, 13765778, 5331002, 9326536, 3337721, 38.726, 67.752, 24.247,-0.529311,1,70,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 35, 1, 1, 32, 128, 0, 13765778, 13765778, 5331002, 9326536, 3337721, 38.726, 67.752, 24.247,-0.529311,1,71,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 35, 1, 1, 32, 128, 0, 13765778, 13765778, 5331002, 9326536, 3337721, 38.726, 67.752, 24.247,-0.529311,1,72,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 35, 1, 1, 32, 128, 0, 13765778, 13765778, 5331002, 9326536, 3337721, 38.726, 67.752, 24.247,-0.529311,1,73,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 34, 1, 1, 32, 128, 0, 13711655, 13711655, 5284891, 9326536, 3331950, 38.543, 68.019, 24.300,-0.523298,1,74,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 35, 1, 1, 32, 128, 0, 13765778, 13765778, 5331002, 9326536, 3337721, 38.726, 67.752, 24.247,-0.529311,1,75,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 35, 1, 1, 32, 128, 0, 13765778, 13765778, 5331002, 9326536, 3337721, 38.726, 67.752, 24.247,-0.529311,1,76,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 36, 1, 1, 32, 128, 0, 13673783, 13673783, 5286643, 9326536, 3348837, 38.663, 68.207, 24.491,-0.519091,1,77,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 35, 1, 1, 32, 128, 0, 13765778, 13765778, 5331002, 9326536, 3337721, 38.726, 67.752, 24.247,-0.529311,1,78,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 35, 1, 1, 32, 128, 0, 13765778, 13765778, 5331002, 9326536, 3337721, 38.726, 67.752, 24.247,-0.529311,1,79,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 35, 1, 1, 32, 128, 0, 13765778, 13765778, 5331002, 9326536, 3337721, 38.726, 67.752, 24.247,-0.529311,1,80,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 36, 1, 1, 32, 128, 0, 13673783, 13673783, 5286643, 9326536, 3348837, 38.663, 68.207, 24.491,-0.519091,1,81,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 37, 1, 1, 32, 128, 0, 13472228, 13472228, 5309879, 9326536, 3350730, 39.414, 69.228, 24.871,-0.496699,1,82,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 38, 1, 1, 32, 128, 0, 13493015, 13493015, 5303314, 9326536, 3354288, 39.304, 69.121, 24.859,-0.499008,1,83,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 38, 1, 1, 32, 128, 0, 10538323, 10538323, 5341528, 5407268, 3336880, 50.687, 51.311, 31.664,-0.170756,1,84,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 39, 1, 1, 32, 128, 0, 13443518, 13443518, 5356154, 9326536, 3362616, 39.842, 69.376, 25.013,-0.493509,1,85,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 39, 1, 1, 32, 128, 0, 13443518, 13443518, 5356154, 9326536, 3362616, 39.842, 69.376, 25.013,-0.493509,1,86,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 39, 1, 1, 32, 128, 0, 13443518, 13443518, 5356154, 9326536, 3362616, 39.842, 69.376, 25.013,-0.493509,1,87,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 39, 1, 1, 32, 128, 0, 10515593, 10515593, 5275528, 5407268, 3380240, 50.169, 51.421, 32.145,-0.168231,1,88,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 39, 1, 1, 32, 128, 0, 13443518, 13443518, 5356154, 9326536, 3362616, 39.842, 69.376, 25.013,-0.493509,1,89,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 38, 1, 1, 32, 128, 0, 13493015, 13493015, 5303314, 9326536, 3354288, 39.304, 69.121, 24.859,-0.499008,1,90,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 38, 1, 1, 32, 128, 0, 13493015, 13493015, 5303314, 9326536, 3354288, 39.304, 69.121, 24.859,-0.499008,1,91,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 38, 1, 1, 32, 128, 0, 13493015, 13493015, 5303314, 9326536, 3354288, 39.304, 69.121, 24.859,-0.499008,1,92,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 39, 1, 1, 32, 128, 0, 13443518, 13443518, 5356154, 9326536, 3362616, 39.842, 69.376, 25.013,-0.493509,1,93,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 38, 1, 1, 32, 128, 0, 13493015, 13493015, 5303314, 9326536, 3354288, 39.304, 69.121, 24.859,-0.499008,1,94,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 39, 1, 1, 32, 128, 0, 13443518, 13443518, 5356154, 9326536, 3362616, 39.842, 69.376, 25.013,-0.493509,1,95,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 39, 1, 1, 32, 128, 0, 13443518, 13443518, 5356154, 9326536, 3362616, 39.842, 69.376, 25.013,-0.493509,1,96,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 39, 1, 1, 32, 128, 0, 13443518, 13443518, 5356154, 9326536, 3362616, 39.842, 69.376, 25.013,-0.493509,1,97,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 39, 1, 1, 32, 128, 0, 13443518, 13443518, 5356154, 9326536, 3362616, 39.842, 69.376, 25.013,-0.493509,1,98,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 40, 1, 1, 32, 128, 0, 10523773, 10523773, 5324603, 5407268, 3339249, 50.596, 51.381, 31.731,-0.169140,1,99,24,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 42.000, 53.000, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -4.345703, 2, 0, 25,
 Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 41.000, 53.000, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -3.051758, 2, 1, 26,
 Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 40.000, 54.000, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -2.734375, 2, 2, 27,
 Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 40.000, 54.000, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -2.734375, 2, 3, 28,
 Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 39.000, 54.000, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -1.416016, 2, 4, 29,
 Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 38.000, 54.000, 1, 1, 32, 128, 0, 0, 0, 0, 0, 0, 0.000, 0.000, 0.000, -0.097656, 2, 5, 30,
 Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 37, 54, 1, 1, 32, 128, 0, 9559153, 9559153, 5349170, 1740856, 3381515, 55.959, 18.211, 35.375,-0.061975,2,6,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 36, 55, 1, 1, 32, 128, 0, 9596083, 9596083, 5294374, 1740856, 3427033, 55.172, 18.141, 35.713,-0.066078,2,7,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 35, 55, 1, 1, 32, 128, 0, 9567018, 9567018, 5295141, 1740856, 3416919, 55.348, 18.196, 35.716,-0.062849,2,8,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 34, 55, 1, 1, 32, 128, 0, 9448093, 9448093, 5294979, 1740856, 3407629, 56.043, 18.425, 36.067,-0.049637,2,9,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 33, 56, 1, 1, 32, 128, 0, 9477413, 9477413, 5347662, 1740856, 3345827, 56.425, 18.368, 35.303,-0.052895,2,10,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 32, 57, 1, 1, 32, 128, 0, 9505793, 9505793, 5297349, 1740856, 3388469, 55.728, 18.314, 35.646,-0.056047,2,11,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 31, 57, 1, 1, 32, 128, 0, 9504859, 9504859, 5298650, 1740856, 3378185, 55.747, 18.315, 35.542,-0.055944,2,12,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 30, 57, 1, 1, 32, 128, 0, 9531143, 9531143, 5298372, 1804070, 3374843, 55.590, 18.928, 35.409,-0.058864,2,13,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 30, 58, 1, 1, 32, 128, 0, 9558624, 9558624, 5347711, 1804070, 3322015, 55.946, 18.874, 34.754,-0.061917,2,14,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 29, 58, 1, 1, 32, 128, 0, 9667354, 9667354, 5348730, 1804070, 3409053, 55.328, 18.661, 35.264,-0.073996,2,15,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 28, 58, 1, 1, 32, 128, 0, 9668153, 9668153, 5348554, 1804070, 3395684, 55.321, 18.660, 35.122,-0.074085,2,16,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 27, 59, 1, 1, 32, 128, 0, 9708283, 9708283, 5302018, 1804070, 3436141, 54.613, 18.583, 35.394,-0.078543,2,17,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 28, 59, 1, 1, 32, 128, 0, 9707154, 9707154, 5301311, 1804070, 3449971, 54.612, 18.585, 35.540,-0.078418,2,18,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 27, 59, 1, 1, 32, 128, 0, 9708283, 9708283, 5302018, 1804070, 3436141, 54.613, 18.583, 35.394,-0.078543,2,19,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 27, 59, 1, 1, 32, 128, 0, 9708283, 9708283, 5302018, 1804070, 3436141, 54.613, 18.583, 35.394,-0.078543,2,20,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 27, 58, 1, 1, 32, 128, 0, 9669143, 9669143, 5349989, 1804070, 3381166, 55.331, 18.658, 34.969,-0.074195,2,21,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 26, 59, 1, 1, 32, 128, 0, 9709354, 9709354, 5301876, 1804070, 3422649, 54.606, 18.581, 35.251,-0.078662,2,22,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 26, 60, 1, 1, 32, 128, 0, 8870633, 8870633, 5350135, 1646035, 3370128, 60.313, 18.556, 37.992,1.451580,2,23,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 26, 60, 1, 1, 32, 128, 0, 8870633, 8870633, 5350135, 1646035, 3370128, 60.313, 18.556, 37.992,1.451580,2,24,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 25, 60, 1, 1, 32, 128, 0, 8773543, 8773543, 5350303, 1646035, 3355863, 60.982, 18.761, 38.250,2.530203,2,25,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 26, 60, 1, 1, 32, 128, 0, 8870633, 8870633, 5350135, 1646035, 3370128, 60.313, 18.556, 37.992,1.451580,2,26,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 25, 60, 1, 1, 32, 128, 0, 8773543, 8773543, 5350303, 1646035, 3355863, 60.982, 18.761, 38.250,2.530203,2,27,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 24, 60, 1, 1, 32, 128, 0, 8752793, 8752793, 5349901, 1677642, 3341807, 61.122, 19.167, 38.180,2.760725,2,28,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 23, 60, 1, 1, 32, 128, 0, 8739183, 8739183, 5350054, 1677642, 3327740, 61.219, 19.197, 38.078,2.911926,2,29,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 24, 60, 1, 1, 32, 128, 0, 8752793, 8752793, 5349901, 1677642, 3341807, 61.122, 19.167, 38.180,2.760725,2,30,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 23, 60, 1, 1, 32, 128, 0, 8739183, 8739183, 5350054, 1677642, 3327740, 61.219, 19.197, 38.078,2.911926,2,31,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 22, 60, 1, 1, 32, 128, 0, 8910733, 8910733, 5349947, 1677642, 3390476, 60.039, 18.827, 38.049,1.006089,2,32,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 21, 59, 1, 1, 32, 128, 0, 9677345, 9677345, 5303095, 1867284, 3424529, 54.799, 19.295, 35.387,-0.075106,2,33,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 20, 60, 1, 1, 32, 128, 0, 8779943, 8779943, 5350229, 1709249, 3354809, 60.937, 19.468, 38.210,2.459102,2,34,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 19, 60, 1, 1, 32, 128, 0, 8765173, 8765173, 5350630, 1709249, 3338545, 61.044, 19.500, 38.089,2.623190,2,35,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 19, 59, 1, 1, 32, 128, 0, 9626514, 9626514, 5302111, 1930498, 3391134, 55.078, 20.054, 35.227,-0.069459,2,36,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 18, 59, 1, 1, 32, 128, 0, 9626264, 9626264, 5303988, 1930498, 3374174, 55.099, 20.054, 35.052,-0.069431,2,37,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 17, 58, 1, 1, 32, 128, 0, 9637393, 9637393, 5345573, 1993712, 3362265, 55.467, 20.687, 34.888,-0.070668,2,38,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 17, 58, 1, 1, 32, 128, 0, 9637393, 9637393, 5345573, 1993712, 3362265, 55.467, 20.687, 34.888,-0.070668,2,39,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 16, 58, 1, 1, 32, 128, 0, 9609945, 9609945, 5348430, 1993712, 3342802, 55.655, 20.746, 34.785,-0.067618,2,40,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 15, 58, 1, 1, 32, 128, 0, 9599074, 9599074, 5345304, 2056926, 3322535, 55.686, 21.428, 34.613,-0.066410,2,41,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 15, 58, 1, 1, 32, 128, 0, 9599074, 9599074, 5345304, 2056926, 3322535, 55.686, 21.428, 34.613,-0.066410,2,42,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 14, 58, 1, 1, 32, 128, 0, 9628853, 9628853, 5346592, 2056926, 3350642, 55.527, 21.362, 34.798,-0.069719,2,43,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 13, 58, 1, 1, 32, 128, 0, 9631023, 9631023, 5347503, 2120140, 3325488, 55.524, 22.014, 34.529,-0.069960,2,44,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 12, 58, 1, 1, 32, 128, 0, 9675253, 9675253, 5346170, 2183354, 3344453, 55.256, 22.566, 34.567,-0.074874,2,45,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 11, 58, 1, 1, 32, 128, 0, 9713244, 9713244, 5347413, 2246568, 3354135, 55.053, 23.129, 34.532,-0.079094,2,46,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 11, 59, 1, 1, 32, 128, 0, 9745114, 9745114, 5303447, 2246568, 3403037, 54.422, 23.053, 34.920,-0.082635,2,47,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 10, 59, 1, 1, 32, 128, 0, 9741114, 9741114, 5305101, 2309782, 3370964, 54.461, 23.712, 34.606,-0.082190,2,48,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 9, 59, 1, 1, 32, 128, 0, 9762904, 9762904, 5301833, 2372996, 3369388, 54.306, 24.306, 34.512,-0.084611,2,49,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 8, 59, 1, 1, 32, 128, 0, 9790655, 9790655, 5307360, 2499424, 3391910, 54.208, 25.529, 34.644,-0.087694,2,50,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 7, 59, 1, 1, 32, 128, 0, 9777564, 9777564, 5305392, 2625852, 3371244, 54.261, 26.856, 34.479,-0.086240,2,51,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 6, 59, 1, 1, 32, 128, 0, 9795963, 9795963, 5306649, 2815494, 3364235, 54.172, 28.741, 34.343,-0.088284,2,52,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 5, 59, 1, 1, 32, 128, 0, 9846744, 9846744, 5307552, 3068350, 3369136, 53.902, 31.161, 34.216,-0.093925,2,53,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 5, 59, 1, 1, 32, 128, 0, 9846744, 9846744, 5307552, 3068350, 3369136, 53.902, 31.161, 34.216,-0.093925,2,54,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 6, 59, 1, 1, 32, 128, 0, 9795963, 9795963, 5306649, 2815494, 3364235, 54.172, 28.741, 34.343,-0.088284,2,55,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 5, 59, 1, 1, 32, 128, 0, 9846744, 9846744, 5307552, 3068350, 3369136, 53.902, 31.161, 34.216,-0.093925,2,56,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 4, 58, 1, 1, 32, 128, 0, 9879754, 9879754, 5345273, 3447634, 3328387, 54.103, 34.896, 33.689,-0.097593,2,57,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 3, 58, 1, 1, 32, 128, 0, 10040574, 10040574, 5340238, 4142988, 3330703, 53.187, 41.262, 33.172,-0.115459,2,58,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 58, 1, 1, 32, 128, 0, 10507344, 10507344, 5335147, 5407268, 3315344, 50.775, 51.462, 31.553,-0.167315,2,59,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 58, 1, 1, 32, 128, 0, 10507344, 10507344, 5335147, 5407268, 3315344, 50.775, 51.462, 31.553,-0.167315,2,60,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 59, 1, 1, 32, 128, 0, 13746438, 13746438, 5310330, 9326536, 3341081, 38.631, 67.847, 24.305,-0.527162,2,61,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,62,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 60, 1, 1, 32, 128, 0, 9585293, 9585293, 5335244, 3447634, 3316963, 55.661, 35.968, 34.605,-0.064879,2,63,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,64,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,65,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,66,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,67,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,68,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,69,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 60, 1, 1, 32, 128, 0, 9585293, 9585293, 5335244, 3447634, 3316963, 55.661, 35.968, 34.605,-0.064879,2,70,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,71,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,72,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,73,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,74,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,75,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 59, 1, 1, 32, 128, 0, 13746438, 13746438, 5310330, 9326536, 3341081, 38.631, 67.847, 24.305,-0.527162,2,76,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 59, 1, 1, 32, 128, 0, 13746438, 13746438, 5310330, 9326536, 3341081, 38.631, 67.847, 24.305,-0.527162,2,77,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,78,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 2, 60, 1, 1, 32, 128, 0, 9585293, 9585293, 5335244, 3447634, 3316963, 55.661, 35.968, 34.605,-0.064879,2,79,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,80,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,81,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,82,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,83,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,84,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,85,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,86,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,87,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,88,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,89,30,
Conv1, 128, 64, 5, 5, 256, 128, 1, 1, 1, 60, 1, 1, 32, 128, 0, 10521063, 10521063, 5327389, 5407268, 3333289, 50.635, 51.395, 31.682,-0.168839,2,90,30,
